"Run.ID","Future.ID","time","S","Delta.Temp","CO2.Concentration","alfa","epsilon","size.factor","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","lambda.S","sigma.utility","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","policy.name","Cost.S.Damage","policy.status","Policy.Duration","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","rho","Region","Ace","Agg.demand.ce.tech","Agg.demand.re.tech","Are","Consumption","Gamma.ce.t","Gamma.re.t","L","Labor.ce","Labor.re","Price.ce","Price.re","Profits.ce","Profits.re","RelLabor","RelPrice","Utility.Consumer","Y","Yce","Yce.0","Yre","Yre.0","labor.growth","sce","sre"
3001,1,2062,858.045927173272,2.09526201002087,440.170072826728,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.988648320247604,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,-0.0864876163555145,0.001,"S",82.878304141335,103.700031693068,448.074526867429,71.2906862592502,98.7277852193531,0.25,0.5,4,0.856028631743234,3.14397136825677,1.28958308306426,1.35201332985035,0.687842310220118,7.92554223123108,3.67274090103075,1.04841118622442,0.941507447946211,454.99939030465,80.413610456691,260.328506,281.700882253485,25.039494,0,0.000718446995502831,0.999281553004497
3001,1,2067,858.01776392537,2.09558172448819,440.19823607463,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.988644327965401,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.0282211450715821,0.001,"N",268.090925396983,95.376181501773,318.834692632543,197.851474719728,297.435592239722,0.25,0.5,1,0.26031635309166,0.73968364690834,1.23279187972033,1.4321869144435,0.63263021190126,4.22966103246331,2.84147975385892,1.16174265746169,0.943292368723456,342.543156432949,77.3660040033761,197.755074,189.227736969631,40.995666,0,0.026673972572115,0.973326027427885
3001,1,2067,858.01776392537,2.09558172448819,440.19823607463,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.988644327965401,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.0282211450715821,0.001,"S",82.880818111073,96.902734278322,478.750253081153,77.2312749033124,102.9380228184,0.25,0.5,4,0.769312860007472,3.23068713999253,1.32370721707051,1.31535486406475,0.64275583646811,8.46813447649943,4.19944512556459,0.993690180956901,0.937210583499199,474.440701597049,73.2055646661633,260.328506,309.374851027995,25.039494,0,0.000399307792945169,0.999600692207055
3001,1,2072,858.533846194219,2.08971981240288,439.682153805781,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.98871738142611,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.134654521039118,0.001,"N",268.334584161164,91.7231742042988,332.226980844244,207.743750291943,304.015897720499,0.25,0.5,1,0.245173015173795,0.754826984826205,1.24939837714588,1.40565518969333,0.608399814497114,4.40732312787974,3.07875230188417,1.12506564391768,0.938659576997202,350.184069605285,73.413873334645,197.755074,200.89772782699,40.995666,0,0.0219043265673574,0.978095673432643
3001,1,2072,858.533846194219,2.08971981240288,439.682153805781,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.98871738142611,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.134654521039118,0.001,"S",82.8822156004371,90.827716022386,509.883506793955,83.353274871204,107.422267046618,0.25,0.5,4,0.693038870838578,3.30696112916142,1.35934479895338,1.28347907912609,0.602460240376486,9.01881946817148,4.77168203445789,0.944189494905409,0.932925519842971,495.106520351173,66.81727556711,260.328506,337.676700636181,25.039494,0,0.000221169668125576,0.999778830331874
3001,1,2077,859.556267245504,2.07808631395009,438.659732754496,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.98886146062822,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.233788651029606,0.001,"N",268.534137843255,88.1447950023241,346.148806337884,218.178634712587,311.102505291693,0.25,0.5,1,0.230521484020793,0.769478515979207,1.26717168525109,1.38028632725863,0.584664425250416,4.59201006487837,3.33799046647557,1.08926544313143,0.934051785318152,358.397078477641,69.5602624555635,197.755074,213.163370220121,40.995666,0,0.0178569244299622,0.982143075570038
3001,1,2077,859.556267245504,2.07808631395009,438.659732754496,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.98886146062822,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.233788651029606,0.001,"S",82.8829883272365,85.3704838178154,541.648820041952,89.6731715869978,112.183547869923,0.25,0.5,4,0.625686087323967,3.37431391267603,1.3965147115126,1.25557217900134,0.566262419163569,9.58068432890204,5.39298216955379,0.899075511808536,0.928650551132507,517.01659367002,61.1311023894253,260.328506,366.686602917448,25.039494,0,0.000121627976485517,0.999878372023514
3001,1,2082,861.051407518801,2.06102512432421,437.164592481199,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.989070603077543,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.326432172083247,0.001,"N",268.696342676832,84.654366338632,360.630726937405,229.180295785998,318.729226608017,0.25,0.5,1,0.216401905849237,0.783598094150763,1.28615933136593,1.35609345450779,0.561512411924146,4.78412722355161,3.62103139099284,1.05437438537851,0.929468655752236,367.220773265777,65.8195017321277,197.755074,226.043505245038,40.995666,0,0.014448442591106,0.985551557408894
3001,1,2082,861.051407518801,2.06102512432421,437.164592481199,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.989070603077543,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.326432172083247,0.001,"S",82.8834118016159,80.4438238869297,574.206803187128,96.2080378263592,117.227359867442,0.25,0.5,4,0.565988035970033,3.43401196402997,1.43524469334696,1.23099387296575,0.533583883842005,10.1565699347739,6.0672871965297,0.857689200086916,0.924384539374725,540.200892758134,56.0488565189092,260.328506,396.489205533714,25.039494,0,6.61852957403175e-05,0.99993381470426
3001,1,2087,862.989227912666,2.03882543842154,435.226772087334,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.989338923973207,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.413264034370564,0.001,"N",268.827168035453,81.2624977350423,375.707154194486,240.77430091358,326.929801555195,0.25,0.5,1,0.202845090719052,0.797154909280948,1.30640905157114,1.33307828461961,0.539014147476536,4.98413110754405,3.92987035799174,1.02041415207312,0.924909822030384,376.693796650321,62.2029506281459,197.755074,239.559135235963,40.995666,0,0.011599603485171,0.988400396514829
3001,1,2087,862.989227912666,2.03882543842154,435.226772087334,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.989338923973207,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.413264034370564,0.001,"S",82.8836410699633,75.9749832346487,607.707021902088,102.975464880911,122.5613210685,0.25,0.5,4,0.512888814386983,3.48711118561302,1.47556939150256,1.20923406647023,0.503942063795425,10.7491218034041,6.79896127152022,0.819503354727951,0.920126770447589,564.698254633391,51.4885871665336,260.328506,427.172028095928,25.039494,0,3.552708241783e-05,0.999964472917582
3001,1,2092,865.342700808161,2.01173073357228,432.873299191839,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.989660629526724,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.49485627307568,0.001,"N",268.931834631179,77.9772878708111,391.416251325034,252.987722003635,335.738071213936,0.25,0.5,1,0.189873085434304,0.810126914565696,1.32796881772509,1.3112327228008,0.51722335044709,5.1925279900779,4.26667588359172,0.987397222961182,0.920374897421466,386.855027632364,58.7192160162253,197.755074,253.733611006611,40.995666,0,0.00923657497022312,0.990763425029777
3001,1,2092,865.342700808161,2.01173073357228,432.873299191839,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.989660629526724,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.49485627307568,0.001,"S",82.8837633340116,71.9031579188412,642.290606294792,109.993549324931,128.19489983108,0.25,0.5,4,0.465505464137745,3.53449453586225,1.51752897507914,1.18988158188982,0.476933646475674,11.3608362441423,7.59280998432359,0.784091507595604,0.915876843904024,590.555300247183,47.3817364278605,260.328506,458.824662605062,25.039494,0,1.87574161593096e-05,0.999981242583841
3001,1,2097,868.087356358751,1.97994578660013,430.128643641249,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.990030026569163,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.571695557635921,0.001,"N",269.014866268386,74.8045640776078,407.799803384288,265.849234388231,345.188166813982,0.25,0.5,1,0.177499901807322,0.822500098192678,1.35088686243824,1.29054039916058,0.496178673526773,5.40987219169596,4.63380593351263,0.955328262524705,0.91586348238974,397.743782430583,55.374410809349,197.755074,268.592779507025,40.995666,0,0.00729174800199384,0.992708251998006
3001,1,2097,868.087356358751,1.97994578660013,430.128643641249,0.33,3.5,4,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0.1443,2,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",0.990030026569163,1,115,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.571695557635921,0.001,"S",82.8838273770087,68.1773647516504,678.092505800568,117.280910792212,134.139203186962,0.25,0.5,4,0.423096614191123,3.57690338580888,1.56116813470094,1.17260131524482,0.452220460397697,11.9941002426004,8.45410543558051,0.751105079062761,0.911634589845627,617.825601650984,43.6707381070844,260.328506,491.538447413515,25.039494,0,9.71451405196166e-06,0.999990285485948
