"Future.ID","Run.ID","time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","dS.lag","Budget.function.N","Budget.function.S","Budget.N","Budget.S","time.300yr","Are.N.300yr","Ace.N.300yr","Are.S.300yr","Ace.S.300yr","S.300yr","RelPrice_N.300yr","RelLabor_N.300yr","Labor.re_N.300yr","Price.re_N.300yr","Agg.demand.re.tech_N.300yr","Profits.re_N.300yr","Yre_N.300yr","sre_N.300yr","Labor.ce_N.300yr","Price.ce_N.300yr","Agg.demand.ce.tech_N.300yr","Profits.ce_N.300yr","Yce_N.300yr","sce_N.300yr","Y_N.300yr","RelPrice_S.300yr","RelLabor_S.300yr","Labor.re_S.300yr","Price.re_S.300yr","Agg.demand.re.tech_S.300yr","Profits.re_S.300yr","Yre_S.300yr","sre_S.300yr","Labor.ce_S.300yr","Price.ce_S.300yr","Agg.demand.ce.tech_S.300yr","Profits.ce_S.300yr","Yce_S.300yr","sce_S.300yr","Y_S.300yr","Delta.Temp.300yr","Gamma.re.t_N.300yr","Gamma.re.t_S.300yr","Gamma.ce.t_N.300yr","Gamma.ce.t_S.300yr","L_N.300yr","L_S.300yr","Consumption_N.300yr","Consumption_S.300yr","Utility.Consumer_N.300yr","Utility.Consumer_S.300yr","CO2.Concentration.300yr","Cost.S.Damage.300yr","policy.status.300yr","dS.lag.300yr","Budget.function.N.300yr","Budget.function.S.300yr","Budget.N.300yr","Budget.S.300yr","Y.Total_N","Y.Total_S","Consumption.Total_N","Consumption.Total_S","Utility.Consumer.Total_N","Utility.Consumer.Total_S","Y.Total_N.300","Y.Total_S.300","Consumption.Total_N.300","Consumption.Total_S.300","Utility.Consumer.Total_N.300","Utility.Consumer.Total_S.300","Policy.Start.Time","Policy.Duration","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","epsilon","rho","alfa","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","labor.growth_N","labor.growth_S","lambda.S","sigma.utility","Yre.0_N","Yce.0_N","Yre.0_S","Yce.0_S","size.factor","TimeStep","EndTime","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","policy.name","Y.Total_N.fwa","Y.Total_S.fwa","Consumption.Total_N.fwa","Consumption.Total_S.fwa","Consumption.Total_N.300.fwa","Consumption.Total_S.300.fwa","Z.Relative.Gamma","Z.Relative.Eta","Z.Relative.Nu","Z.epsilon"
1,1,2112,140.336415134235,347.887241859283,33.8578850632851,150.147280083338,414.362035399786,1.83721356298451,0.296265249803641,0.228552952297779,2.09173460936474,96.4995408831235,0.426720969785172,46.1337401270186,0.266273332589958,0.771447047702221,1.13853645080148,325.720080053539,1.44033419399675,286.08665082637,0.733726667410042,422.219620936662,2.71265536124583,0.135897278127151,0.478554815629866,2.89110690028849,79.0218086033095,0.349434437643834,27.3327176506079,0.0978029195248016,3.52144518437013,1.06578481792862,581.481908190782,2.57131299801964,545.590346577562,0.902197080475198,660.503716794092,5.57886091190886,0.25,0.25,0.25,0.25,1,4,376.23990421666,147.143715508804,0.901817608440958,0.897045505461668,883.853964600214,0.784682082556336,1,-7.54499753104894,0,0,0,0,2312,163.167994734677,813.332985827858,36.8762515860815,416.23764236876,-2888.96848094621,2.93369110835461,0.116190663274359,0.104095713301805,3.09944245296455,91.902408316971,0.406392449577646,29.6512710629837,0.0434699689866546,0.895904286698196,1.05649924906474,790.962076702873,3.49763430318011,748.663169806385,0.956530031013345,882.864485019844,5.07269056509531,0.0388618309106767,0.14963233706107,5.17031813036751,64.0801281824997,0.283362326823014,12.3938462908364,0.000903644220427845,3.85036766293893,1.01924571665064,1648.92200601117,7.29153311058138,1617.7865445731,0.999096355779572,1713.00213419367,6,0.25,0.25,0.25,0.25,1,4,786.720542601183,381.614050444994,-100,-100,4187.18448094621,0,1,-28.8854141355707,0,0,0,0,7656.38514082708,10465.1007418961,6822.60479899101,2331.36281777589,19.9195014534702,19.7873162444145,32368.46743263,55696.1471124056,28843.5413292166,12407.7091729662,-3879.1834315435,-3879.32066808675,9.9,295,0,0,0,0,0,0,0,0,3,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"FWA",7656.38514082708,10465.1007418961,6822.60479899101,2331.36281777589,28843.5413292166,12407.7091729662,-0.707106781186547,0.707106781186548,NA,-0.707106781186547
1,3001,2112,308.635110739686,269.170197039463,140.953521954366,82.8838847889284,878.45499626769,0.8647646847732,5.9439417218907,0.855989574790423,1.23512394505922,461.466413719047,6.12181344439688,317.576590778818,0.996611910932682,0.144010425209577,1.42827750347269,65.9909652573816,0.437718072552212,46.2031818725227,0.00338808906731825,435.179343440894,0.664052379156738,11.5030647428216,3.6800784381848,1.13065802142248,794.102936615108,14.046092742848,596.986430321029,0.99999882809109,0.319921561815196,1.70266391163039,58.6789269828341,0.389217322677138,34.4630120965247,1.17190890958074e-06,708.744145855529,1.85802356682281,0.5,0.5,0.25,0.25,1,4,377.739234870361,153.969050227428,0.902466253378018,0.898954422636926,419.76100373231,0.991369079015568,1,0.777640717846861,21.3762197976589,5.83322246467323,823.864681469603,757.613860713055,2312,1583.22376702005,353.912575593502,820.01968342353,87.4196042510881,921.422262163117,0.366494089355922,12.2979454597803,0.924800413490602,1.03176500580857,1534.12291745047,6.78389154096598,1486.89179107041,0.997417597790862,0.0751995865093975,2.81522959243844,124.746277536173,0.827442058897433,44.3112270030248,0.00258240220913752,1658.86919498664,0.223159641217731,42.5070400035252,3.90806085636541,1.00934461271238,3249.48587739126,14.3692265498242,3219.40181427135,0.999999045580301,0.091939143634591,4.52297112150127,76.4458281997941,0.507065178449234,16.901683903394,9.54419699383813e-07,3325.93170559105,1.31840386951475,0.5,0.5,0.25,0.25,1,4,1478.2183396526,740.934435713047,0.740426009840801,0.739925221534894,376.793737836883,0.995953275583889,0,0.999999999999967,0,0,823.864681469603,757.613860713055,7253.97122518337,10054.8542355772,6314.70186887827,2188.21614379286,19.9171461068927,19.7797585526324,41777.3437338305,77379.3023388291,37035.2604689934,17169.1120299452,52.5916743382334,52.3959295145762,9.9,115,0.5,2,0,0.15,0,0.5,3,0.15,3.5,0.001,0.33,0.02,0.03,0.5,0.25,0.02,0.02,0,0,0,0,0.1443,2,40.995666,197.755074,25.039494,260.328506,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,"Nordhaus+TechnologyPolicy.Both",7656.38514082708,10465.1007418961,6822.60479899101,2331.36281777589,28843.5413292166,12407.7091729662,0.707106781186547,-0.707106781186548,NA,0.707106781186547
