"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2112,342.074964037635,288.790952926393,140.722760515651,113.347796387818,817.600229392587,0.846131731773853,8.35701322042103,0.893128290358982,1.17101347101449,492.845963368633,6.53809455004828,357.740606092614,0.997750429539885,0.106871709641018,1.38396118126848,50.1278456565889,0.443330666986872,36.2205575814228,0.00224957046011531,445.821051206905,0.819900022263335,9.18506727526842,3.60726818076962,1.15758473617951,804.901203398937,5.37450241335945,591.0288910228,0.991126223164928,0.392731819230382,1.41186084247686,74.4867731923175,0.658761022112856,52.7578717047237,0.00887377683507229,723.105952469763,2.53453772720847,0.55,0.55,0.3,0.3,1,4,386.691203404058,156.835150454744,0.90250025586828,0.899008670472152,480.615770607413,0.982240486032482,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,0.574952226434067,12.6545543166356,22.2800961467077,3002,140,814.562039732474,1278.22596034711
2117,361.378060570604,288.824109057786,151.934858908663,113.386080612709,820.826610954612,0.815639514333323,9.3297555330199,0.903192287871342,1.15545454631226,516.116667007478,6.8468037045212,379.676698106824,0.998391663920979,0.0968077121286577,1.41662404286125,47.0215071985231,0.415858209663739,33.1926508204327,0.00160833607902111,463.175020463491,0.779027515842129,10.707957617437,3.65835202597226,1.13774748459475,858.891649359469,5.73500849893603,641.66953725728,0.994130116854273,0.341647974027742,1.46047149998912,68.1790055618743,0.602975125189216,46.6828730053152,0.00586988314572701,764.234397638945,2.50087932682115,0.55,0.55,0.3,0.3,1,4,401.849273292457,165.819100829503,0.898091979475089,0.894846895885294,477.389389045388,0.982801378740754,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,0.674451252750519,10.5154520406803,18.1225180631818,3002,140,814.562039732474,1278.22596034711
2122,380.389350096114,290.002099053178,162.941229404788,113.716495356851,823.112420681989,0.83378825007438,1.72517314086407,0.633050838126589,1.16462775888395,302.310832698579,1.33681850219312,259.577217177342,0.446960194546807,0.366949161873411,1.39679080243701,175.235068027528,1.54977894163546,125.455485332372,0.553039805453193,477.545900726107,0.785852357170421,2.06052135316529,2.69303313441579,1.14096616255751,534.262170512731,2.36250731800729,468.254176193242,0.517340853303188,1.30696686558421,1.4518836167467,259.284947322685,2.29311607412182,178.585214635645,0.482659146696812,793.547117835415,2.47689524575684,0.55,0.55,0.3,0.3,1,4,425.541152137034,176.782459175785,0.893742107276137,0.890729031831623,475.103579318011,0.983193505976507,0,9.9,0,0,0,0,0,0,0,0,0.764029770374934,0,0,3002,140,814.562039732474,1278.22596034711
2127,389.769359248658,299.859426356061,169.288853920379,116.2688850833,815.13792723226,0.838868153230537,1.69402134609717,0.628807692467359,1.16724149457888,308.720464311386,1.36516189318495,264.487225432956,0.438665657225166,0.371192307532641,1.39144809596569,182.241189004284,1.61174107555389,130.972322670653,0.561334342774835,490.961653315669,0.777462670764566,2.12794972106072,2.72120706638355,1.13701484194146,557.985598925478,2.46741231844846,490.746099648721,0.537022363080687,1.27879293361645,1.46246872640625,262.217473186978,2.31905133286563,179.297832803119,0.462977636919313,820.203072112456,2.56007339137695,0.55,0.55,0.3,0.3,1,4,437.495929269593,182.720739389852,0.889342063588176,0.8864483840908,483.07807276774,0.981806575113354,0,9.9,0,0,0,0,0,0,0,0,-1.61805348032107,0,0,3002,140,814.562039732474,1278.22596034711
2132,402.23904934217,307.649571914332,177.395791618998,118.161950133861,809.784942577948,0.835590122026577,1.71403666657979,0.631545140007194,1.16555257325902,319.293385544394,1.41191535087731,273.941641818534,0.441381160739833,0.368454859992806,1.39488553363003,186.281537478142,1.64747391745669,133.546110406182,0.558618839260167,505.574923022536,0.761672026627816,2.26305955150261,2.77415660460195,1.12973436378761,590.396058681107,2.61073137148786,522.597238435514,0.575291338278836,1.22584339539805,1.48322942722386,260.884013542242,2.30725821576758,175.889183934636,0.424708661721164,851.280072223349,2.6151411573889,0.55,0.55,0.3,0.3,1,4,450.517813905381,189.643918089557,0.884966383984268,0.8822052356933,488.431057422052,0.980845733462872,0,9.9,0,0,0,0,0,0,0,0,-1.62125438833464,0,0,3002,140,814.562039732474,1278.22596034711
2137,413.309194269064,317.140612803014,185.215878658114,120.314280495561,802.650278417129,0.793674994828054,10.1259771428065,0.910120253963802,1.14470196871694,586.569361029758,7.78142914342077,435.55787488873,0.999355227035765,0.0898797460361984,1.44228050042692,49.2381080703394,0.435461827774081,34.1390652205066,0.000644772964235263,523.643720168227,0.709865958273179,14.1525919817526,3.73601876135667,1.10730899337193,1026.84532010253,6.85647210829505,788.233932273306,0.998187158017591,0.263981238643328,1.55988462394446,61.6719907711965,0.545427086380462,39.5362514794506,0.00181284198240861,901.547952080516,2.68760667863359,0.55,0.55,0.3,0.3,1,4,454.404286783227,195.752104231592,0.88056921301597,0.877949275457011,495.565721582871,0.97952756632574,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,-1.69001427751892,9.8498240938014,11.7467149789217,3002,140,814.562039732474,1278.22596034711
2142,425.193626548473,326.496559423163,193.858101897021,122.221690463284,795.943846069589,0.837810016420701,1.70044799829571,0.629691073247434,1.16669540602823,337.016242028058,1.49028582224807,288.863948796506,0.434741954144105,0.370308926752566,1.39255366152412,198.192618866225,1.75281552125289,142.323146563205,0.565258045855895,535.208860894283,0.734133599514293,2.52740416361139,2.86602163674243,1.11753253453759,655.833404785853,2.90009531596304,586.858444400658,0.646839418155359,1.13397836325757,1.52224681621567,259.488931065436,2.29492010634272,170.46442685985,0.353160581844641,915.322335851288,2.75477771576858,0.55,0.55,0.3,0.3,1,4,476.924615942895,203.910933369271,0.876270249523249,0.873750167859678,502.272153930411,0.978249140826384,0,9.9,0,0,0,0,0,0,0,0,-1.68222048802551,0,0,3002,140,814.562039732474,1278.22596034711
2147,438.717675763465,335.044243421953,203.424757791597,123.80475956955,790.331134592101,0.834746119611379,1.719241054733,0.632250330194361,1.16511907301713,348.445101803748,1.54082424017617,299.063941079801,0.43742412163461,0.367749669805639,1.39577656684353,202.673790766276,1.79244700553695,145.205038958786,0.56257587836539,551.118892570024,0.71697409995937,2.7132486627255,2.92277615551229,1.11025178111837,695.012498766204,3.07334526954415,625.995391843556,0.691663855213149,1.07722384448771,1.54852425098939,256.155105985772,2.26543575733817,165.418853351575,0.308336144786851,951.167604751975,2.81030830125095,0.55,0.55,0.3,0.3,1,4,491.102045169148,211.896363148621,0.871954031426344,0.869554825779885,507.884865407899,0.977149630422185,0,9.9,0,0,0,0,0,0,0,0,-1.67271209969107,0,0,3002,140,814.562039732474,1278.22596034711
2152,449.272437263592,346.65429251634,212.641485191195,125.68320616894,781.799173989372,0.840522145686941,1.68404044836881,0.627427373306636,1.1680968316835,355.457705483076,1.57183397364616,304.304999244608,0.426802885764307,0.372572626693364,1.3897276088173,211.074327714265,1.86674135430496,151.88179782504,0.573197114235693,566.532033197341,0.703058721747225,2.87756537666484,2.96842487193847,1.10453117071956,732.181581622639,3.23770695393531,662.889016654595,0.728573481661244,1.03157512806153,1.57103686584615,254.444812117963,2.25030991837126,161.959797156587,0.271426518338756,986.626393740601,2.89355651950308,0.55,0.55,0.3,0.3,1,4,504.83669478215,219.795694865562,0.867653486430437,0.865363821050176,516.416826010627,0.975426099238825,0,9.9,0,0,0,0,0,0,0,0,-1.72075167546425,0,0,3002,140,814.562039732474,1278.22596034711
2157,463.55708403631,355.733751047425,223.3906281422,126.918953318359,776.196646125103,0.837461092159654,1.70257433517861,0.62998242565124,1.16651552168419,367.509234730465,1.62512583597812,315.048730941755,0.429498866925454,0.370017574348759,1.39291906526185,215.855030313206,1.90902188808999,154.965952937566,0.570501133074546,583.364265043671,0.684682498548322,3.11553274040145,3.0280723657638,1.09723060745038,776.921856360559,3.43554844882639,708.075267938324,0.773838882146571,0.971927634236199,1.60253929343419,249.370467620395,2.20543241563477,155.609580771029,0.226161117853429,1026.29232398095,2.94747682939483,0.55,0.55,0.3,0.3,1,4,519.835896580415,228.632272474857,0.863376850236725,0.861201260605605,522.019353874897,0.974259752725348,0,9.9,0,0,0,0,0,0,0,0,-1.69991770234646,0,0,3002,140,814.562039732474,1278.22596034711
2162,478.218974518934,365.11517265469,234.581206875982,128.020610246796,770.551755611437,0.834599387317848,1.72014800197456,0.632372944680179,1.16504376423424,379.855442196579,1.67972076539327,326.043925436785,0.432103297880121,0.367627055319821,1.39593172717073,220.827185661084,1.95299562998663,158.193399693448,0.567896702119879,600.682627857663,0.6664707185661,3.37797771203689,3.08633614351157,1.09028220085556,823.691687439516,3.64236464185754,755.484852264076,0.815451404995243,0.913663856488426,1.63590412974374,243.841658429072,2.15653562714671,149.056203230729,0.184548595004757,1067.53334586859,3.00122271824779,0.55,0.55,0.3,0.3,1,4,535.268289683963,237.819741125875,0.859119846919991,0.857052836136378,527.664244388563,0.973056531362268,0,9.9,0,0,0,0,0,0,0,0,-1.67820479933463,0,0,3002,140,814.562039732474,1278.22596034711
2167,489.81670630161,377.689381399535,245.781514039102,129.218320306651,762.243828979164,0.796280420240897,10.0269055783409,0.909312726685154,1.14595721206561,695.669235680069,9.22874808053179,516.004301122372,0.999834634825887,0.090687273314846,1.43913774963715,58.9732141893673,0.521559106290764,40.9781580701611,0.000165365174112808,621.414050823701,0.616066243023646,21.6512412202727,3.82340923567491,1.07254940263531,1329.66993856082,8.87849870715705,1053.76912709073,0.999778934810622,0.176590764325093,1.7409644089104,52.2011387836018,0.461666871402175,29.9840355819063,0.0002210651893777,1152.21655954253,3.07928697668548,0.55,0.55,0.3,0.3,1,4,539.233488032919,250.43269980493,0.854846133044597,0.852960206883869,535.972171020836,0.971233802863934,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,-1.71080136978252,11.9703514094952,1.38171270656887,3002,140,814.562039732474,1278.22596034711
2172,505.041560393455,387.874527830727,258.001317952952,129.97332931172,756.515555262447,0.837903443049717,1.69987925945409,0.629613066399793,1.16674358719287,400.280254960459,1.77003928743515,343.074741832107,0.422502735375676,0.370386933600207,1.39245589318295,235.475697896924,2.0825470722004,169.108191541106,0.577497264624324,635.755952857384,0.631677857835376,3.96746439892616,3.1947602078709,1.07780594547188,921.781978854916,4.07611991049644,855.239278209166,0.883020182208964,0.8052397921291,1.70625886613358,232.335286765121,2.05477327615073,136.166493476806,0.116979817791036,1154.11726562004,3.13241026575968,0.55,0.55,0.3,0.3,1,4,566.522129591215,257.108473848504,0.850661011328724,0.848794594297334,541.700444737553,0.969940563236921,0,9.9,0,0,0,0,0,0,0,0,-1.68402795330364,0,0,3002,140,814.562039732474,1278.22596034711
2177,520.933877833363,398.171557332717,270.600147352389,130.589991710433,750.976306815874,0.835223515787684,1.71629469348624,0.631851432615897,1.16536420733357,413.612929577069,1.8289963745898,354.921600452653,0.424986769515344,0.368148567384103,1.39527226581323,240.991789549214,2.13133138677325,172.720260736175,0.575013230484656,654.604719126282,0.613761793070353,4.32514279419767,3.24884643387245,1.07179140311724,974.984951829638,4.31138345699066,909.677899070612,0.910336125276715,0.751153566127549,1.74626608436408,225.422604113236,1.99363751077746,129.088348065424,0.0896638747232846,1200.40755594287,3.18324897737306,0.55,0.55,0.3,0.3,1,4,583.31826521343,267.420793275174,0.846462891477546,0.844690128457545,547.239693184126,0.968661266808419,0,9.9,0,0,0,0,0,0,0,0,-1.65956140301501,0,0,3002,140,814.562039732474,1278.22596034711
2182,535.906329735277,409.923563574345,283.443822464673,131.139511145867,744.514626587629,0.792008100321915,10.1900465054371,0.910634866484772,1.14390176632505,760.19569759987,10.0847561243599,564.87922475703,0.999926924522685,0.0893651335152284,1.44430564013184,63.4115205082838,0.560811487375262,43.9045024448533,7.30754773153874e-05,678.384161254184,0.565505513501554,27.9933262487836,3.86203721623117,1.0569744852026,1515.46359314022,10.1190838133877,1218.70875049767,0.999939458280777,0.137962783768827,1.86907900978352,46.0161126520347,0.406966500294595,24.6196722616688,6.05417192226509e-05,1306.54867876986,3.24190739302099,0.55,0.55,0.3,0.3,1,4,588.693335202206,284.12588470227,0.842254539934994,0.840665977398312,553.701373412371,0.967132727710523,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,-1.69276247225949,12.5647927842748,-5.16474527244982,3002,140,814.562039732474,1278.22596034711
2187,549.823153207972,423.267243449532,296.634648235695,131.598448084259,737.130379842891,0.839232697033095,1.69181477057946,0.628503413039548,1.16742983101216,435.386663720404,1.92527982697163,372.944610592076,0.413209334558494,0.371496586960452,1.39106809725042,257.348896162717,2.27599363766307,185.000933219152,0.586790665441506,692.735559883121,0.580108670588237,5.12238161319801,3.34665947784483,1.06124621758821,1084.83822026893,4.7971546100292,1022.23047045042,0.949026814848661,0.65334052215517,1.82939209736702,211.783951721559,1.87301726902547,115.767391816315,0.0509731851513385,1296.62217199049,3.30810840226249,0.55,0.55,0.3,0.3,1,4,617.296657411849,288.85500436518,0.838121582028143,0.836519658777432,561.085620157109,0.965337426226028,0,9.9,0,0,0,0,0,0,0,0,-1.67213791192455,0,0,3002,140,814.562039732474,1278.22596034711
2192,567.042304005836,434.57318624195,310.236318769635,131.889263529349,731.667940613644,0.836719329658375,1.70710641301819,0.630601887243476,1.16613342730656,449.774648004235,1.98890349347473,385.697414611539,0.415507716428042,0.369398112756524,1.3936972482549,263.471945611772,2.33014588699052,189.045322390982,0.584492283571958,713.246593616007,0.563775578323965,5.58060421246017,3.39215308034692,1.05648057472419,1142.30554381396,5.05127511474533,1081.23667499724,0.962347572662898,0.607846919653081,1.87393816856165,204.692090735168,1.81029685046183,109.230973662424,0.0376524273371016,1346.99763454913,3.3565218406781,0.55,0.55,0.3,0.3,1,4,635.574039571224,300.077398036682,0.833981905668804,0.832457541232615,566.548059386356,0.963975480685826,0,9.9,0,0,0,0,0,0,0,0,-1.65648333650712,0,0,3002,140,814.562039732474,1278.22596034711
2197,584.722453039562,446.246145708269,324.063647200138,132.119604280526,726.169191401371,0.834369756626048,1.72156862212025,0.632564840778865,1.16492594233951,464.523331337399,2.05412217117398,398.757821810117,0.417701615339301,0.367435159221135,1.39617469723511,269.825626099819,2.3863378372268,193.260647563777,0.582298384660699,734.348957437217,0.548183242840118,6.07047581243601,3.43426721113103,1.05214429006375,1200.63945753967,5.30922768124044,1141.13574428744,0.972348414650108,0.565732788868967,1.91932953771557,197.783418406847,1.74919655239015,103.048181419775,0.0276515853498916,1398.42287594652,3.40478791958826,0.55,0.55,0.3,0.3,1,4,654.378355972304,311.533656188986,0.82986154398384,0.828409349816353,572.046808598629,0.962574870791408,0,9.9,0,0,0,0,0,0,0,0,0.646756813770561,0,0,3002,140,814.562039732474,1278.22596034711
2202,599.90083225747,460.776873594761,338.075197758431,132.329799724527,718.856630026408,0.794207082572165,10.1056387465463,0.909955652005069,1.14495787316187,851.510705364367,11.2961410173637,632.149109172845,0.999976599219106,0.0900443479949305,1.4416364425431,71.6218061730211,0.633423253794198,49.6809070993499,2.34007808938008e-05,760.256080042673,0.505568441041428,39.1764579232768,3.90043920726813,1.04134165317721,1785.37841003861,11.921364427078,1457.32348639143,0.999990637379112,0.0995607927318685,2.05974417831962,38.7368263742688,0.342588492454033,18.8066201531256,9.36262088779838e-06,1532.19219144125,3.46826117298127,0.55,0.55,0.3,0.3,1,4,659.726949536251,333.386510548971,0.825732711363347,0.824455355871876,579.359369973592,0.960665389294765,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,-1.6987415786662,14.3707150361411,-13.8221642387336,3002,140,814.562039732474,1278.22596034711
2207,616.680027967477,474.765428636347,352.405298295934,132.473282829972,712.22370258208,0.839268390353806,1.69159892573266,0.628473621965131,1.16744827699422,488.316767569537,2.15933674619249,418.277003951548,0.402832710613004,0.371526378034869,1.39103091503549,288.671717711122,2.55301267143717,207.523581676657,0.597167289386996,776.988485280659,0.519167541637492,7.14623678918965,3.50897572664373,1.04462370257003,1319.8394804794,5.83633018267989,1263.45925066823,0.985268564455389,0.491024273356275,2.01211288994533,184.690141037022,1.63339960733143,91.7891545548621,0.0147314355446112,1504.52962151642,3.52514605819808,0.55,0.55,0.3,0.3,1,4,692.374439233595,335.17158643332,0.821675334080367,0.820354359255342,585.99229741792,0.958886154639808,0,9.9,0,0,0,0,0,0,0,0,-1.69780713805615,0,0,3002,140,814.562039732474,1278.22596034711
2212,635.817871832945,487.59307252016,366.973302520788,132.570297457488,706.597966405488,0.837077393056385,1.70491668396951,0.630302845952178,1.16631781851543,504.206838247811,2.22960263873182,432.306555077414,0.404705925311482,0.369697154047822,1.39332136811975,295.736937170373,2.61549747233478,212.253213032585,0.595294074688518,799.943775418183,0.505514805263956,7.74102306481569,3.54238766213754,1.04132901200903,1380.96049754665,6.10660732015127,1326.1519477714,0.989322494850787,0.457612337862461,2.05993771332829,178.395088864075,1.57772616591388,86.6021762259196,0.0106775051492125,1559.35558641072,3.57289074073025,0.55,0.55,0.3,0.3,1,4,712.829898275143,347.385440762648,0.817612712093987,0.816350472940245,591.618033594512,0.957341126677274,0,9.9,0,0,0,0,0,0,0,0,-1.70253137633106,0,0,3002,140,814.562039732474,1278.22596034711
2217,655.47143754228,500.83266323263,381.753650438468,132.645300569726,700.868193065038,0.835031857978711,1.71747674462208,0.632011570299907,1.16526577322368,520.499812613945,2.30165017137886,446.679053460906,0.406459968410397,0.367988429700093,1.39547463020673,303.060762973228,2.68026938773523,217.17396820631,0.593540031589603,823.560575587173,0.492502918733606,8.37092737684052,3.57314790317491,1.03833222492905,1442.83536273576,6.38021797401753,1389.57005098666,0.992277330589919,0.426852096825088,2.10827628717198,172.362666378828,1.52437542145435,81.7552554319306,0.00772266941008137,1615.19802911459,3.6210539456543,0.55,0.55,0.3,0.3,1,4,733.87482890573,359.825740936002,0.813569169115495,0.812361655702904,597.347806934961,0.955732892606366,0,9.9,0,0,0,0,0,0,0,0,-1.71276353975097,0,0,3002,140,814.562039732474,1278.22596034711
2222,675.438864780354,514.675889082878,396.75519571485,132.703489968505,694.904924833183,0.78997483365883,10.2689317594988,0.911260444082725,1.1429287274493,957.567057005003,12.7030845782284,712.145892308368,0.999993868683621,0.088739555917275,1.44679131378874,79.2616035939047,0.700989622184493,54.7844065958211,6.13131637883235e-06,854.118265349403,0.455018714396229,53.7374753676945,3.92692392235611,1.03046511765096,2076.69480523535,13.8665480874136,1713.0037244482,0.999998729421217,0.0730760776438871,2.26466535342023,32.8484092781037,0.290511331655549,14.5047519839936,1.27057878340775e-06,1777.05303684076,3.67069171184821,0.55,0.55,0.3,0.3,1,4,741.207624210182,386.83094519506,0.809522879651829,0.808472636797441,603.311075166817,0.954021233937465,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,0.557269126394658,15.5202208686234,-22.1820086631304,3002,140,814.562039732474,1278.22596034711
2227,690.70623881047,533.336955917281,412.016478814192,132.758320658319,686.126655592502,0.797026581689363,9.99877092689452,0.90908075032686,1.1463177063301,981.19573984141,13.0165426847361,727.561281012813,0.999995350972873,0.0909192496731403,1.43824275458968,83.4118898175651,0.737694753546545,57.9956961725575,4.64902712704607e-06,876.615846198859,0.443779100242181,57.924794315093,3.93211686105156,1.02832284542097,2152.73017061056,14.3742529498042,1779.42234111301,0.999999243736027,0.0678831389484449,2.31719530022885,31.5895924474986,0.279378355605678,13.6326844976679,7.5626397344486e-07,1841.12505478014,3.74287572414335,0.55,0.55,0.3,0.3,1,4,760.680075328996,400.81315814578,0.805513552719043,0.804512874005951,612.089344407498,0.951429455843582,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,-1.81593700909307,17.0004173753157,-24.2249312485385,3002,140,814.562039732474,1278.22596034711
2232,711.846585101027,547.994315274223,427.579099807195,132.788251987114,679.969113346365,0.839230122675361,1.69183033966955,0.628505561712794,1.16742850064573,563.6885976396,2.49263097876231,482.846356181822,0.388401409267945,0.371494438287206,1.3910707791614,333.182698301591,2.94666778377927,239.515273624286,0.611598590732055,896.871295941191,0.45681034890082,10.4904036068094,3.65188342055892,1.03081571005798,1633.82881386859,7.22479101492691,1584.98633453763,0.99712086322929,0.348116579441084,2.25655069448039,155.745086186012,1.37740954222909,69.0190947480022,0.00287913677070961,1789.5739000546,3.79289428180686,0.55,0.55,0.3,0.3,1,4,799.202011813195,398.672325584664,0.801549413555729,0.800486878788603,618.246886653635,0.949558788084404,0,9.9,0,0,0,0,0,0,0,0,-1.84175560283321,0,0,3002,140,814.562039732474,1278.22596034711
2237,733.65766874746,563.035416642986,443.401985764243,132.810902251298,673.685360722057,0.837487453028836,1.70241356885375,0.629960413341117,1.1665291084651,581.635452640794,2.57199197157759,498.603462545481,0.389458000885689,0.370039586658884,1.39289144481659,341.653440316747,3.02158302616131,245.283608847015,0.610541999114311,923.28889295754,0.44587403512555,11.2814118012419,3.67430454537845,1.02871470305747,1699.50893077188,7.51522849187323,1652.07022483563,0.997939837078945,0.325695454621554,2.30718683308797,150.646830442337,1.33232056843203,65.294595254217,0.00206016292105526,1850.15576121421,3.84342707925021,0.55,0.55,0.3,0.3,1,4,822.742732514464,412.168449704496,0.797581662641394,0.796561290121303,624.530639277942,0.947603719195683,0,9.9,0,0,0,0,0,0,0,0,-1.87271773817717,0,0,3002,140,814.562039732474,1278.22596034711
2242,756.055231450211,578.556942922631,459.500178561005,132.828040248825,667.20997461155,0.835874416809833,1.71228834426386,0.63130763655167,1.16569871862492,600.035756943449,2.65335811720393,514.743430147425,0.390350933630843,0.36869236344833,1.39458595116941,350.429154618473,3.09919544344577,251.278276770696,0.609649066369157,950.464911561921,0.435384269641657,12.1166286537946,3.69504358889944,1.02678648056238,1766.19963398249,7.81013478147057,1720.12357721649,0.998529931403445,0.304956411100563,2.35834537937597,145.766589407638,1.28915971672115,61.8088388080835,0.00147006859655507,1911.96622339013,3.89497178583682,0.55,0.55,0.3,0.3,1,4,846.959282692828,425.938275415736,0.793632670362112,0.792651877539068,631.00602538845,0.94553904238868,0,9.9,0,0,0,0,0,0,0,0,-1.90869209444124,0,0,3002,140,814.562039732474,1278.22596034711
2247,779.058613177801,594.571581631908,475.891616990855,132.840923019283,660.528793232599,0.834381736753445,1.72149446787749,0.632554829045856,1.16493208824467,618.905640272946,2.73680074128697,531.280446747343,0.391082786270045,0.367445170954143,1.39616201665366,359.516485136326,3.17956379454567,257.503413535071,0.608917213729955,978.422125409272,0.425306447050748,12.9985258388474,3.71425562619604,1.02501306372702,1833.976958608,8.10984611096458,1789.22300945076,0.998954314066926,0.285744373803961,2.41005766744165,141.091149976944,1.2478101303961,58.5426448018221,0.00104568593307386,1975.06810858494,3.94760314737159,0.55,0.55,0.3,0.3,1,4,871.871955952202,439.995797890011,0.78970237325898,0.788758801204423,637.687206767401,0.943354040797156,0,9.9,0,0,0,0,0,0,0,0,0.461566211285232,0,0,3002,140,814.562039732474,1278.22596034711
2252,802.080066055416,611.595734325528,492.593345987133,132.850784274036,653.350505003494,0.790339250917804,10.2547336132727,0.911148496769332,1.14310287657774,1137.22468211747,15.0864226329704,845.629032702474,0.999999354191068,0.0888515032306676,1.44634456057988,94.2629049426238,0.833661131312565,65.1732011249321,6.45808932109304e-07,1014.45105043384,0.393908076185148,82.8286114546381,3.95228359469888,1.01997186399742,2555.64028014102,17.0645723913632,2129.75898139613,0.999999951057827,0.0477164053011245,2.58936519879325,26.2263751615533,0.231946061928777,10.1284960397922,4.89421729810147e-08,2181.3392621262,4.00353950185219,0.55,0.55,0.3,0.3,1,4,880.342052202994,475.043495840937,0.785772454613071,0.784962149648218,644.865494996506,0.940942614727813,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,0.42016847882801,18.4972722002761,-34.3967274679066,3002,140,814.562039732474,1278.22596034711
2257,822.21797517923,632.083303832859,509.644259187226,132.85898341326,644.367134706317,0.794668084455406,10.0880615347628,0.909812910321174,1.1451797740768,1167.22638719222,15.484425252492,866.363912088139,0.999999550277204,0.0901870896788262,1.44107935939268,98.3481737987549,0.869791249076188,68.2461886347483,4.49722795892171e-07,1042.24810404208,0.385044730090245,88.6811844051919,3.95539755605894,1.01867780677266,2641.1766845982,17.6357177819328,2203.83733402517,0.999999972575481,0.0446024439410551,2.6456090089427,25.3154059338097,0.223889450078613,9.56883872417974,2.7424519322139e-08,2253.67940524195,4.07267109050295,0.55,0.55,0.3,0.3,1,4,904.427034350163,490.824604145753,0.78187746250307,0.781099764561107,653.848865293683,0.937828203776284,1,9.9,0.5,2,0,0.15,0,0.5,0.51,0.15,-2.12990935709959,19.7844936962644,-36.4423526586463,3002,140,814.562039732474,1278.22596034711
2262,844.319135690515,652.026676183203,527.070876060514,132.864385622614,635.769536704262,0.841004559724178,1.68114413054544,0.62702490007631,1.16834670328766,667.797454647083,2.9530003444494,571.574732712422,0.363528084090201,0.37297509992369,1.38922754910013,397.227960716503,3.51308408457675,285.934410798149,0.636471915909799,1065.02541536358,0.397220366738792,15.9553184221312,3.76408582248866,1.02046980350469,2044.85774486593,9.04236094779714,2003.83954316247,0.999632676607776,0.235914177511343,2.56902689024438,128.161512717262,1.13346041847146,49.8871822649823,0.000367323392223673,2173.01925758319,4.13795015506847,0.55,0.55,0.3,0.3,1,4,949.04414763049,484.094365108095,-100,-100,662.446463295738,0.934742786813303,0,9.9,0,0,0,0,0,0,0,0,-2.18624193974262,0,0,3002,140,814.562039732474,1278.22596034711
2267,869.747249862173,670.293686210462,544.867799271639,132.867821628375,628.079141747672,0.839854944053924,1.68805716837373,0.627984102508877,1.1677515438095,688.437904039048,3.04427241166067,589.541420594649,0.362954576777424,0.372015897491123,1.39042051496755,407.828548071205,3.60683567914174,293.31309749894,0.637045423222576,1096.26645211025,0.388486749387117,17.0557714958149,3.7784641879785,1.01917374439395,2117.95749242419,9.36560803149977,2078.11229839289,0.999743307443106,0.221535812021499,2.62344531956833,124.178345901496,1.09823329115283,47.3340705732449,0.000256692556894311,2242.13583832569,4.19562720565833,0.55,0.55,0.3,0.3,1,4,976.883035475446,499.491811383005,-100,-100,670.136858252328,0.931892287383719,0,9.9,0,0,0,0,0,0,0,0,-2.24745988480617,0,0,3002,140,814.562039732474,1278.22596034711
2272,895.8514378804,689.148668683682,563.046728012796,132.870335728553,620.09733854449,0.838825338350373,1.69428075536754,0.628843431402684,1.16721938162437,709.587769763979,3.13779711789631,607.930078042807,0.362116406831703,0.371156568597316,1.39149275571457,418.813568835024,3.70398720277695,300.981494237066,0.637883593168297,1128.401338599,0.380042361048892,18.2181375786334,3.79186328625063,1.01797186157807,2192.51735827945,9.69531175831172,2153.8093939852,0.999821537501256,0.208136713749368,2.67857472195608,120.348051430398,1.06435816685044,44.9298839580297,0.000178462498744092,2312.86540970985,4.25479397194489,0.55,0.55,0.3,0.3,1,4,1005.51843282557,515.248591648111,-100,-100,678.118661455509,0.928839222597436,0,9.9,0,0,0,0,0,0,0,0,-2.31356911955562,0,0,3002,140,814.562039732474,1278.22596034711
