"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,130.514301980341,291.324597358653,30.3397562139497,109.251832144222,724.178798001906,1.71254409810021,0.34097023834905,0.254271294468727,1.98313067848235,92.2068952114471,0.407738890625019,46.4956224075014,0.312580928973822,0.745728705531273,1.15800269358454,270.425054274254,1.19581959000075,233.527137520869,0.687419071026178,362.631949485701,2.35938682588741,0.179639442988227,0.609133389209739,2.56255852502359,75.2809996326049,0.332892580375379,29.3772801274507,0.17942874147003,3.39086661079026,1.08611207662388,419.06720695821,1.85311518916921,385.841586681238,0.82057125852997,494.348206590815,3.42214460760676,0.25,0.25,0.25,0.25,1,4,323.141330186708,110.128421723269,0.948193331875857,0.9422748850068,574.037201998094,0.962060472292311,1,9.9,0,0,0,0,0,0,0,0,-4.86021151925307,0,0,1,295,0,0
2067,131.531333399091,296.389899269036,30.7789586781392,113.0209505093,699.050749523039,1.72345083255506,0.336668282679241,0.251871228667458,1.99255684291182,92.7020748563442,0.409928575014754,46.524180821298,0.308386115653795,0.748128771332542,1.15614371194901,275.351375896213,1.21760378421305,238.163623648507,0.691613884346205,368.053450752557,2.39048692154235,0.174995651119834,0.595732081061078,2.59122128002705,75.9409120340091,0.335810713014388,29.3069961331964,0.170349073747748,3.40426791893892,1.08397216344325,433.958852966044,1.91896604781585,400.341325728854,0.829650926252252,509.899765000053,3.63623450491726,0.25,0.25,0.25,0.25,1,4,327.972429965603,113.592920147887,0.943489906239815,0.937788012564793,599.16525047696,0.955215356711441,1,9.9,0,0,0,0,0,0,0,0,-5.09708952282959,0,0,1,295,0,0
2072,132.542231919219,301.575255519693,31.1979713437784,116.858761195792,672.715091835495,1.73467354286089,0.332326130341628,0.249433020019216,2.00227178482381,93.1842671267615,0.41206082923454,46.5392699597778,0.304096008356238,0.750566979980784,1.15426432429562,280.40006072038,1.23992906850552,242.925346316574,0.695903991643762,373.584327847142,2.42252573079406,0.170397493768507,0.582357685062541,2.6208073024088,76.5325442281644,0.338426910576943,29.2018967429703,0.161423330177726,3.41764231493746,1.08184910859533,449.141255165041,1.98610263033981,415.16072028585,0.838576669822274,525.673799393205,3.85118446110833,0.25,0.25,0.25,0.25,1,4,332.900994544588,117.106980659821,0.93880632797575,0.933303189710003,625.500908164505,0.947297614079521,1,9.9,0,0,0,0,0,0,0,0,-5.34061405038566,0,0,1,295,0,0
2077,133.546415463671,306.884610717189,31.5970024541691,120.766210750347,645.138109392204,1.74622308873893,0.327944647924406,0.246956564369598,2.01228603226403,93.6528586099195,0.414132940773064,46.5405300778986,0.299709705807996,0.753043435630402,1.15236480678837,285.575200579298,1.26281353696165,247.816662654938,0.700290294192004,379.228059189217,2.45550431944669,0.165851191208117,0.569030395847528,2.65132070161671,77.0574401566977,0.340748000372917,29.0637945495277,0.152672449297549,3.43096960415247,1.07974589196168,464.617948146076,2.05454056670195,430.303047786512,0.847327550702451,541.675388302773,4.06677542451166,0.25,0.25,0.25,0.25,1,4,337.930123543511,120.67173462915,0.934141867105752,0.92881980414158,653.077890607796,0.938099808892157,1,9.9,0,0,0,0,0,0,0,0,-5.59092321613238,0,0,1,295,0,0
2082,134.543289663927,312.322063873199,31.9763077849435,124.744233923553,616.285392654271,1.75811070305052,0.323524790251246,0.24444180617866,2.02261050234117,94.1072290447435,0.416142166835856,46.5276082250213,0.295226458899394,0.75555819382134,1.15044547469719,290.881044916715,1.28627598062171,252.842095791873,0.704773541100606,384.988273961458,2.48942330188806,0.161362457429421,0.555769497789978,2.68276506164503,77.5172947571292,0.342781477416025,28.8945520669621,0.144116333147876,3.44423050221002,1.07766528079428,480.39237869834,2.12429509860406,445.771416468267,0.855883666852124,557.909673455469,4.2828055241194,0.25,0.25,0.25,0.25,1,4,343.063050927055,124.288327504042,0.929495546896915,0.924336545206673,681.930607345729,0.92734590868014,1,9.9,0,0,0,0,0,0,0,0,-5.84815620223881,0,0,1,295,0,0
2087,135.532248595396,317.891873952001,32.3361897925161,128.793760920662,586.121830962861,1.77034799913186,0.319067604001937,0.241888742498044,2.03325651063268,94.5467525135194,0.418085739614783,46.5001597285429,0.290645689373994,0.758111257501956,1.14850668435231,296.322006144333,1.31033591117024,258.006340042714,0.709354310626006,390.868758657852,2.52428279151127,0.156936508666145,0.542593331580762,2.71514338691715,77.9139446031637,0.34453546303519,28.6960699676452,0.135773626648011,3.45740666841924,1.07560983105685,496.467936399122,2.19538121475692,461.568797592072,0.864226373351989,574.381881002285,4.49908926451945,0.25,0.25,0.25,0.25,1,4,348.303150840012,127.957923540284,0.924866001161942,0.919851063153674,712.094169037139,0.914655775743234,1,9.9,0,0,0,0,0,0,0,0,-6.11245321926911,0,0,1,295,0,0
2092,136.512675621117,323.598465420675,32.6769962242702,132.915725499666,554.611603407214,1.78294697732705,0.314574231312821,0.239297427121073,2.04423577993334,94.970798764206,0.419960872135319,46.4578497727414,0.285967009770506,0.760702572878927,1.14654883511904,301.902664969924,1.33501358449701,263.314266015176,0.714032990229494,396.87346373413,2.56008237442966,0.152578071301708,0.529519258090301,2.74845807023964,78.2493568891452,0.3460186561638,28.4702749284884,0.127661517807106,3.4704807419097,1.0735818884937,512.84798805993,2.26781380320101,477.698062491986,0.872338482192894,591.097344949075,4.71545669163663,0.25,0.25,0.25,0.25,1,4,353.653943533484,131.68171102103,0.920251214323666,0.915359337487036,743.604396592786,0.899483024064739,1,9.9,0,0,0,0,0,0,0,0,-6.38395763476955,0,0,1,295,0,0
2097,137.483944369142,329.446433903875,32.9991181831752,137.11107399263,521.718167191438,1.79592003090364,0.310045913212838,0.236667974828807,2.0555604484911,95.3787346757801,0.421764764736299,46.4003550690001,0.281190244494271,0.763332025171193,1.14457237133037,307.627775794307,1.36033002456243,268.77092571852,0.718809755505729,403.006510470087,2.59682110850554,0.148291389511079,0.516563620926282,2.78271088501482,78.5256168274937,0.347240277611177,28.2191072203591,0.119795563277249,3.48343637907372,1.07158358960516,529.535916322553,2.34160782197833,494.162024744769,0.880204436722751,608.061533150047,4.93175254769105,0.25,0.25,0.25,0.25,1,4,359.119101479895,135.460908047502,0.915648007721413,0.910854416565957,776.497832808562,0.880997646409489,1,9.9,0,0,0,0,0,0,0,0,-6.6628143728472,0,0,1,295,0,0
2102,138.44541982477,335.440551746594,33.3029877274241,141.380774881465,487.404243591451,1.80927995080392,0.305483993009501,0.234000565801865,2.06724307723621,95.7699258624935,0.423494612163946,46.3273656190121,0.276315452126288,0.765999434198135,1.14257778422718,313.502271981612,1.38630704670269,274.381557482897,0.723684547873712,409.272197844105,2.63449754007812,0.144080234021935,0.503741712293833,2.817902994902,78.7449138753179,0.348210009156656,27.9445083871869,0.11218954396578,3.49625828770617,1.06961686319071,546.535160841909,2.41677848124292,510.963485758417,0.88781045603422,625.280074717227,5.14783542646206,0.25,0.25,0.25,0.25,1,4,364.702455498882,139.29676864513,0.91105090779842,0.906323625183268,810.811756408549,0.857840605482134,1,9.9,0,0,0,0,0,0,0,0,-6.94917141387067,0,0,1,295,0,0
2107,139.396459564891,341.585773586894,33.5890750154511,145.725828990207,451.631801062242,1.82303992940087,0.300889919470752,0.231295450112462,2.07929665612917,96.1437384297181,0.425147611336213,46.2385865654687,0.271342948798776,0.768704549887538,1.14056561383848,319.531271100173,1.41296728080496,280.151590775051,0.728657051201224,415.675009529891,2.67310974083786,0.139947911930358,0.49106774253702,2.85403498341598,78.9095268994621,0.348937927949421,27.6484091323281,0.104855353206037,3.50893225746298,1.067683432451,563.849262279311,2.49334143779911,528.105283965045,0.895144646793963,642.758789178773,5.36357694109464,0.25,0.25,0.25,0.25,1,4,370.408000992085,143.190589259301,0.906449237118984,0.901741362479687,846.584198937758,0.827531477754364,1,9.9,0,0,0,0,0,0,0,0,-7.24318053183985,0,0,1,295,0,0
2112,140.336415134235,347.887241859283,33.8578850632851,150.147280083338,414.362035399786,1.83721356298451,0.296265249803641,0.228552952297779,2.09173460936474,96.4995408831235,0.426720969785172,46.1337401270186,0.266273332589958,0.771447047702221,1.13853645080148,325.720080053539,1.44033419399675,286.08665082637,0.733726667410042,422.219620936662,2.71265536124583,0.135897278127151,0.478554815629866,2.89110690028849,79.0218086033095,0.349434437643834,27.3327176506079,0.0978029195248016,3.52144518437013,1.06578481792862,581.481908190782,2.57131299801964,545.590346577562,0.902197080475198,660.503716794092,5.57886091190886,0.25,0.25,0.25,0.25,1,4,376.23990421666,147.143715508804,0.901817608440958,0.897045505461668,883.853964600214,0.784682082556336,1,9.9,0,0,0,0,0,0,0,0,-7.54499753104894,0,0,1,295,0,0
2117,141.264633568035,354.350292188311,34.1099541821417,154.646225710927,375.555346853592,1.85181485281041,0.291611652383335,0.225773475986564,2.10457079925795,96.8367061932399,0.428211914786507,46.0125676111175,0.261107508821517,0.774226524013436,1.13649093809996,332.074200059551,1.46843211266333,292.192563026263,0.738892491178483,428.910906252791,2.75313169793681,0.131930748587454,0.466214912006204,2.92911832232575,79.0841695158555,0.349710197599113,26.9993086018668,0.0910401646776263,3.5337850879938,1.06392234142697,599.436980101968,2.6507103260109,563.421743073823,0.908959835322374,678.521149617824,5.79358257996976,0.25,0.25,0.25,0.25,1,4,382.202508561862,151.157549106111,0.897067003028824,0.892015668837769,922.660653146407,0.712834788158624,1,9.9,0,0,0,0,0,0,0,0,-7.8547833186057,0,0,1,295,0,0
2122,142.180459068931,360.980458644973,34.3458461590598,159.223828174229,335.171314069881,1.8668582045566,0.286930909174959,0.222957508541704,2.1178195286474,97.1546140184361,0.429617703189524,45.8748314973215,0.255846716094697,0.777042491458296,1.13442977269418,338.599331448099,1.49728624366349,298.47535704564,0.744153283905304,435.753945466535,2.7945357734456,0.128050315553106,0.454058879422661,2.96806842728856,79.0990618064966,0.349776051308328,26.6500128768111,0.0845729963735027,3.54594112057734,1.062097130941,617.718601198545,2.73155165449996,581.602739714828,0.915427003626497,696.817663005041,6,0.25,0.25,0.25,0.25,1,4,388.300340805229,155.233554875948,-100,-100,963.044685930119,0,1,9.9,0,0,0,0,0,0,0,0,-8.1727028418597,0,0,1,295,0,0
2127,143.083234840928,367.783478813971,34.5661482564449,163.881325451645,293.168664836485,1.88235842598621,0.282224917800751,0.220105625684469,2.13149554160484,97.4526530858813,0.430935631945767,45.7203175815736,0.250492552877542,0.779894374315531,1.13235370701948,345.301378224449,1.52692269450851,304.941270632949,0.749507447122458,442.75403131033,2.8368644255659,0.124257564638579,0.442096432514643,3.00795607830988,79.0689632172336,0.349642955346607,26.2866083010298,0.0784053341061744,3.55790356748536,1.0603101266321,636.331183917993,2.81385649528536,600.136854242064,0.921594665893826,715.400147135226,6,0.25,0.25,0.25,0.25,1,4,394.538117300635,159.37326777805,-100,-100,1005.04733516352,0,1,9.9,0,0,0,0,0,0,0,0,-8.49892912630652,0,0,1,295,0,0
2132,143.972305083302,374.765298627578,34.7714671026821,168.6200419525,249.505243632476,1.89833072263623,0.277495693191911,0.217218496055019,2.1456140222567,97.7302237284834,0.432163049327353,45.5488371695544,0.24504700440245,0.782781503944981,1.1302635503244,352.186452352955,1.55736849230477,311.596753033285,0.75495299559755,449.916676081439,2.88011440413379,0.120553693747411,0.430336161203482,3.04877991676981,78.9963613704667,0.349321909980204,25.9108113825951,0.0725391655147461,3.56966383879652,1.05856208780941,655.279476844428,2.89764584660606,619.027910021287,0.927460834485254,734.275838214894,6,0.25,0.25,0.25,0.25,1,4,400.92075005617,163.578299858323,-100,-100,1048.71075636752,0,1,9.9,0,0,0,0,0,0,0,0,-8.8336405981535,0,0,1,295,0,0
2137,144.847017146555,381.932076916108,34.9624245435463,173.441398975511,204.137976006097,1.91479069133302,0.272745368766415,0.214296885661244,2.16019059150242,97.9867405745044,0.433297366820458,45.3602293056717,0.239512469588505,0.785703114338756,1.12816016981917,359.26087771053,1.58865160123597,318.448467976064,0.760487530411495,457.247618285035,2.92428247309857,0.116939533613541,0.418785547809259,3.09053846157453,78.8837386847489,0.348823892463959,25.5242701767122,0.0669746299286957,3.58121445219074,1.0568536008424,674.568610350729,2.98294239497092,638.280088948028,0.933025370071304,753.452349035477,6,0.25,0.25,0.25,0.25,1,4,407.453352653794,167.850347056378,-100,-100,1094.0780239939,0,1,9.9,0,0,0,0,0,0,0,0,-9.17702326468047,0,0,1,295,0,0
2142,145.706723849557,389.290189620303,35.1396535226516,178.346924758939,157.022829864546,1.93175431133889,0.267976197069802,0.211341662161383,2.17524130141379,98.2216353831911,0.434336071664471,45.1543630214046,0.233891787652495,0.788658337838617,1.12604449160315,366.531193655258,1.62080093834355,325.503296173872,0.766108212347505,464.752829038449,2.96936551567343,0.113415569740787,0.407450992506567,3.13323021268315,78.7335581085929,0.348159793956198,25.1285583133609,0.0617101251898625,3.59254900749343,1.05518508790676,694.204140476829,3.06977070918854,657.897982479993,0.938289874810137,772.937698585421,6,0.25,0.25,0.25,0.25,1,4,414.141245956162,172.191195802367,-100,-100,1141.19317013545,0,1,9.9,0,0,0,0,0,0,0,0,-9.52927106225166,0,0,1,295,0,0
2147,146.550785956023,396.846233610659,35.303794051521,183.338264031318,108.114773772925,1.94923793293365,0.263190549814284,0.208353798920502,2.19078262709641,98.4343600178288,0.435276739998839,44.931139584711,0.228188264017626,0.791646201079498,1.12391750133819,374.004158155707,1.65384638736454,332.768337276,0.771811735982374,472.438518173536,3.01536064068287,0.109981965457364,0.396337846487611,3.17685375700226,78.548249841538,0.347340360799281,24.7251701997317,0.0567424334735298,3.60366215351239,1.05355681643534,714.192090629513,3.15815742476371,677.886640272472,0.94325756652647,792.740340471051,6,0.25,0.25,0.25,0.25,1,4,420.989963544438,176.602729348438,-100,-100,1190.10122622707,0,1,9.9,0,0,0,0,0,0,0,0,-9.89058648344487,0,0,1,295,0,0
2152,147.37857480326,404.607030053616,35.4554893268771,188.417186980262,57.3677324378994,1.9672582632559,0.25839091724617,0.205334378772874,2.20683145580913,98.6243895423998,0.436117050556492,44.6904947284429,0.22240569507392,0.794665621227126,1.1217802446318,381.686750422578,1.68781881036864,340.250911218231,0.77759430492608,480.311139964978,3.06226528807965,0.106638585802824,0.385450452102071,3.22140787460662,78.3301991883675,0.346376140810961,24.3155173878541,0.0520668616894757,3.61454954789793,1.05196890914267,734.538990728941,3.24813141700337,698.25161594136,0.947933138310524,812.869189917308,6,0.25,0.25,0.25,0.25,1,4,428.005256822792,181.086933783828,-100,-100,1240.8482675621,0,1,9.9,0,0,0,0,0,0,0,0,-10.2611810371011,0,0,1,295,0,0
2157,148.189475083761,412.579627274496,35.5953820309835,193.585597606212,4.73453939990662,1.98583234918316,0.253579906786101,0.20228459742644,2.22340507309449,98.7912254327994,0.436854798863839,44.4324008379201,0.216548391287402,0.79771540257356,1.11963382709978,389.586172993319,1.72275005697645,347.958558917852,0.783451608712598,488.377398426118,3.11007733295096,0.103385021872563,0.374792188848485,3.26689164450481,78.0817356113126,0.345277434873224,23.9009260508081,0.0476773920365026,3.62520781115151,1.05042135444428,755.251913643349,3.33972396213089,718.999009728728,0.952322607963497,833.333649254661,6,0.25,0.25,0.25,0.25,1,4,435.193099737513,185.645903712707,-100,-100,1293.48146060009,0,1,9.9,0,0,0,0,0,0,0,0,-10.6412756496318,0,0,1,295,0,0
2162,148.982887755737,420.771303040486,35.7241108736857,198.845541374191,-49.8331126563611,2.00497755715108,0.248760240858601,0.199205766422835,2.24052114577826,98.9343988734435,0.437487911818367,44.15686906587,0.210621198105129,0.800794233577165,1.1174794140648,397.709853198282,1.7586729708428,355.899042248684,0.789378801894871,496.644252071725,3.15879518497794,0.100220615433901,0.36436552461572,3.31330454691986,77.8051231093182,0.344054254389405,23.4826355402941,0.0435668385763267,3.63563447538428,1.04891401717867,776.338508524062,3.4329688846934,740.1355075912,0.956433161423673,854.14363163338,6,0.25,0.25,0.25,0.25,1,4,442.559693021114,190.281847537126,-100,-100,1348.04911265636,0,1,9.9,0,0,0,0,0,0,0,0,-11.0311017930604,0,0,1,295,0,0
2167,149.758233082945,429.189566224446,35.8423073849159,204.199212188143,-106.38472401283,2.02471154970781,0.243934753863232,0.196099315583598,2.25819770160192,99.0534741273867,0.438014462591304,43.8639513524967,0.204629514043162,0.803900684416402,1.11531822986233,406.065443970823,1.79562139323898,364.080343258576,0.795370485956838,505.11891809821,3.2084178839501,0.0971444833932097,0.354172070729517,3.36064656250116,77.5025518873723,0.34271628444596,23.0617979147712,0.0397270058941205,3.64582792927048,1.04744664942574,797.80703113801,3.52790269169228,761.66841678801,0.96027299410588,875.309583025382,6,0.25,0.25,0.25,0.25,1,4,450.111467917315,194.997092358479,-100,-100,1404.60072401283,0,1,9.9,0,0,0,0,0,0,0,0,-11.4309012517938,0,0,1,295,0,0
2172,150.514953778712,437.842157781506,35.9505929924161,209.648958647323,-164.97104210933,2.04505225872087,0.239106388217561,0.192966794854082,2.27645310535915,99.1480519475254,0.438432685711957,43.5537423169905,0.198579305306811,0.807033205145918,1.11315155671524,414.66082393964,1.83363016346109,372.510662576126,0.801420694693189,513.808875887166,3.25894518930856,0.0941555419224838,0.344212640031226,3.40891826638853,77.1761313587579,0.341272852868427,22.6394783705154,0.0361488464461464,3.65578735996877,1.04601890132181,819.666371017176,3.62456469263795,783.605697737775,0.963851153553854,896.842502375934,6,0.25,0.25,0.25,0.25,1,4,457.855089303053,199.794088466799,-100,-100,1463.18704210933,0,1,9.9,0,0,0,0,0,0,0,0,-11.8409267816508,0,0,1,295,0,0
