"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2082,229.180295785998,268.696342676832,96.2080378263592,82.8834118016159,861.051407518801,1.05437438537851,3.62103139099284,0.783598094150763,1.35609345450779,360.630726937405,4.78412722355161,226.043505245038,0.985551557408894,0.216401905849237,1.28615933136593,84.654366338632,0.561512411924146,65.8195017321277,0.014448442591106,367.220773265777,0.857689200086916,6.0672871965297,3.43401196402997,1.23099387296575,574.206803187128,10.1565699347739,396.489205533714,0.99993381470426,0.565988035970033,1.43524469334696,80.4438238869297,0.533583883842005,56.0488565189092,6.61852957403175e-05,540.200892758134,2.06102512432421,0.5,0.5,0.25,0.25,1,4,318.729226608017,117.227359867442,0.929468655752236,0.924384539374725,437.164592481199,0.989070603077543,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.326432172083247,33.2468620957591,23.2248163623227,3001,115,823.864681469603,757.613860713055
2087,240.77430091358,268.827168035453,102.975464880911,82.8836410699633,862.989227912666,1.02041415207312,3.92987035799174,0.797154909280948,1.33307828461961,375.707154194486,4.98413110754405,239.559135235963,0.988400396514829,0.202845090719052,1.30640905157114,81.2624977350423,0.539014147476536,62.2029506281459,0.011599603485171,376.693796650321,0.819503354727951,6.79896127152022,3.48711118561302,1.20923406647023,607.707021902088,10.7491218034041,427.172028095928,0.999964472917582,0.512888814386983,1.47556939150256,75.9749832346487,0.503942063795425,51.4885871665336,3.552708241783e-05,564.698254633391,2.03882543842154,0.5,0.5,0.25,0.25,1,4,326.929801555195,122.5613210685,0.924909822030384,0.920126770447589,435.226772087334,0.989338923973207,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.413264034370564,31.1713184320582,19.9987560620006,3001,115,823.864681469603,757.613860713055
2092,252.987722003635,268.931834631179,109.993549324931,82.8837633340116,865.342700808161,0.987397222961182,4.26667588359172,0.810126914565696,1.3112327228008,391.416251325034,5.1925279900779,253.733611006611,0.990763425029777,0.189873085434304,1.32796881772509,77.9772878708111,0.51722335044709,58.7192160162253,0.00923657497022312,386.855027632364,0.784091507595604,7.59280998432359,3.53449453586225,1.18988158188982,642.290606294792,11.3608362441423,458.824662605062,0.999981242583841,0.465505464137745,1.51752897507914,71.9031579188412,0.476933646475674,47.3817364278605,1.87574161593096e-05,590.555300247183,2.01173073357228,0.5,0.5,0.25,0.25,1,4,335.738071213936,128.19489983108,0.920374897421466,0.915876843904024,432.873299191839,0.989660629526724,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.49485627307568,29.1331741432925,16.9391347224885,3001,115,823.864681469603,757.613860713055
2097,265.849234388231,269.014866268386,117.280910792212,82.8838273770087,868.087356358751,0.955328262524705,4.63380593351263,0.822500098192678,1.29054039916058,407.799803384288,5.40987219169596,268.592779507025,0.992708251998006,0.177499901807322,1.35088686243824,74.8045640776078,0.496178673526773,55.374410809349,0.00729174800199384,397.743782430583,0.751105079062761,8.45410543558051,3.57690338580888,1.17260131524482,678.092505800568,11.9941002426004,491.538447413515,0.999990285485948,0.423096614191123,1.56116813470094,68.1773647516504,0.452220460397697,43.6707381070844,9.71451405196166e-06,617.825601650984,1.97994578660013,0.5,0.5,0.25,0.25,1,4,345.188166813982,134.139203186962,0.91586348238974,0.911634589845627,430.128643641249,0.990030026569163,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.571695557635921,27.1342907893909,14.0164661116226,3001,115,823.864681469603,757.613860713055
2102,279.389211962268,269.080149054952,124.856727691547,82.8838602442273,871.200921279233,0.924205403780919,5.03382540184741,0.834267660497133,1.27097808983327,424.903075682139,5.63676420199926,284.165098689622,0.994295951890469,0.165732339502867,1.37521170578932,71.7481409262368,0.475905418763729,52.1724332509633,0.00570404810953107,409.400024586244,0.720256389581563,9.38861666808143,3.61496317288424,1.15711735556528,715.243399231277,12.6512252456028,525.40642176228,0.999995077590249,0.385036827115763,1.60653535644094,64.7546822753412,0.429517807532338,40.3070383827695,4.92240975147329e-06,646.569059875923,1.94364214940788,0.5,0.5,0.25,0.25,1,4,355.314707097592,140.406817199963,0.911375171777777,0.907400006723377,427.015078720767,0.990441529669533,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.644202610403959,25.1754359205178,11.2054212770256,3001,115,823.864681469603,757.613860713055
2107,293.639820494157,269.13099359956,132.740783831768,82.8838767290914,874.663030657748,0.894021407002691,5.46952500144908,0.845429146687583,1.25251700621165,442.77467355524,5.87384881938382,300.481726519854,0.995581081278492,0.154570853312417,1.40099218698896,68.8100835853649,0.456417284421725,49.1152514799193,0.0044189187215079,421.864578629886,0.691305878587666,10.4026450898197,3.64920420056122,1.14320036264944,753.871304103797,13.334475626988,560.523447528615,0.999997565801765,0.350795799438782,1.65368239741429,61.5988148163703,0.408584938676984,37.2494832820902,2.43419823531266e-06,676.851456411408,1.90296241863465,0.5,0.5,0.25,0.25,1,4,366.152998577274,147.01169011525,0.906909561322849,0.903173214993127,423.552969342252,0.990889666160405,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.712743297483141,23.256418287235,8.48406293540864,3001,115,823.864681469603,757.613860713055
2112,308.635110739686,269.170197039463,140.953521954366,82.8838847889284,878.45499626769,0.8647646847732,5.9439417218907,0.855989574790423,1.23512394505922,461.466413719047,6.12181344439688,317.576590778818,0.996611910932682,0.144010425209577,1.42827750347269,65.9909652573816,0.437718072552212,46.2031818725227,0.00338808906731825,435.179343440894,0.664052379156738,11.5030647428216,3.6800784381848,1.13065802142248,794.102936615108,14.046092742848,596.986430321029,0.99999882809109,0.319921561815196,1.70266391163039,58.6789269828341,0.389217322677138,34.4630120965247,1.17190890958074e-06,708.744145855529,1.85802356682281,0.5,0.5,0.25,0.25,1,4,377.739234870361,153.969050227428,0.902466253378018,0.898954422636926,419.76100373231,0.991369079015568,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.777640717846861,21.3762197976589,5.83322246467323,3001,115,823.864681469603,757.613860713055
2117,324.411112604678,269.200102877066,149.516101946184,82.8838886212588,882.559618419503,0.836420194539192,6.46038101166472,0.865958588651646,1.21876230105967,481.033214681458,6.38138662596422,335.486445653704,0.997430787473983,0.134041411348354,1.45711725878537,63.2901111778048,0.419803307442379,43.4351530710457,0.00256921252601694,449.387502827362,0.638325637512764,12.6973674419052,3.70797308191043,1.11932774459319,836.064870838209,14.7883154353862,634.894599589114,0.999999452046606,0.29202691808957,1.75353718981843,55.968699296446,0.371240382433326,31.917600391607,5.47953393992273e-07,742.323863091473,1.80891953847325,0.5,0.5,0.25,0.25,1,4,390.110692641288,161.295351825952,0.898044861766234,0.894743899504229,415.656381580497,0.991874527439311,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.839182581561381,19.533120276438,3.23599340654119,3001,115,823.864681469603,757.613860713055
2122,341.005931284758,269.222657392172,158.450462477239,82.8838903892158,886.961031438518,0.808970205712616,7.02244084434073,0.875349657367006,1.20339294861072,501.533011308974,6.65333692802485,354.250920370427,0.99807456331685,0.124650342632994,1.48756151971092,60.7058242371923,0.402661732165296,40.8089503746972,0.00192543668315037,464.533731877543,0.613980500593409,13.9937129213674,3.73322151617965,1.10907103680254,879.884539070628,15.5633977270813,674.349823764434,0.999999751765894,0.266778483820351,1.80636198662764,53.4455624759917,0.354504415903253,29.5874043362543,2.48234106159373e-07,777.672623624381,1.75572326335214,0.5,0.5,0.25,0.25,1,4,403.305922686565,169.008243891489,0.893645015744264,0.890541958185525,411.254968561482,0.992400885050006,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.897627145614942,17.7248124268475,0.677318996966186,3001,115,823.864681469603,757.613860713055
2127,358.459846046543,269.23946197644,167.779385339931,82.8838911786637,891.644574923204,0.782394951685477,7.6340378313216,0.88417933537744,1.18897500256673,523.026696626754,6.93847215745052,373.912564328947,0.998575054134976,0.115820664622561,1.51966088227611,58.2355893376254,0.386276664076469,38.3214373791089,0.00142494586502406,480.664398386111,0.590892356893842,15.4009842063365,3.75611219731224,1.09976909985572,925.69110788725,16.3736243163097,715.456946196604,0.999999891307599,0.243887802687756,1.8612004149739,51.0900752291161,0.338880468994727,27.4500665366726,1.08692400746513e-07,814.87770008584,1.6984882045108,0.5,0.5,0.25,0.25,1,4,417.36493544459,177.126557311117,0.889266363092788,0.886348939717461,406.571425076795,0.99294313555166,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,0.953208421532055,15.9485054744476,-1.85634487001245,3001,115,823.864681469603,757.613860713055
2132,376.815412125554,269.251821115286,177.526562106431,82.8838915190426,896.58376610991,0.756673178555462,8.29943554909638,0.892466591685001,1.17546646888868,545.578092322825,7.23763897275459,394.516892440867,0.998959498858516,0.107533408314999,1.55346654566602,55.8762551659181,0.370627200515535,35.968753444872,0.00104050114148424,497.827759193494,0.568953528745516,16.9288484980211,3.77689587814625,1.09131937437173,973.616257847963,17.2213243688148,758.324133709436,0.999999954112241,0.223104121853755,1.91811689221434,48.8854170599677,0.324256971358766,25.4861511612739,4.58877590370221e-08,854.031661560398,1.63741026421931,0.5,0.5,0.25,0.25,1,4,432.32938075197,185.670307290731,0.884908569435821,0.88216519600951,401.63223389009,0.993494949618407,1,9.9,0.5,2,0,0.15,0,0.5,3,0.15,1.00110025557872,14.2010167963627,-4.3773063185737,3001,115,823.864681469603,757.613860713055
2137,387.831560823334,273.563941041197,186.133646693244,83.5518278801313,894.283932745766,0.791477405441996,1.79433569381787,0.642133190291925,1.19385051954017,324.428457663791,1.43462263978928,271.749647341738,0.558562431577861,0.357866809708075,1.50838231304085,180.807002157714,1.19929284531212,119.868153182739,0.441437568422139,505.235459821505,0.584692895084837,3.82543175544881,3.17105863211447,1.09734272227404,678.018474873571,2.99819769589093,617.873031926162,0.860873813239213,0.828941367885527,1.87678477282475,177.23972566177,1.17563110031452,94.437960190292,0.139126186760787,855.25820053534,1.66594286036118,0.5,0.5,0.25,0.25,1,4,450.215318246943,190.53014562426,0.880578394268517,0.877888414281593,403.932067254234,0.993240574623973,0,9.9,0,0,0,0,0,0,0,0,-0.528258959362242,0,0,3001,115,823.864681469603,757.613860713055
2142,398.891654309884,278.090429788639,194.96412788661,84.1714890120931,891.710037634104,0.785293192174674,1.82987076526717,0.646626972413849,1.19052487360497,334.619513902651,1.47968749047752,281.068897695018,0.566293199507629,0.353373027586151,1.51602597025973,182.865107336579,1.21294425696353,120.621355388292,0.433706800492371,517.48462123923,0.569627437608551,4.08340776048548,3.21312627503681,1.09157323684642,713.966519995852,3.15715995142166,654.071111214233,0.880524670813876,0.78687372496319,1.91629329062718,174.845756748762,1.15975190451454,91.2416474054124,0.119475329186124,888.812276744614,1.69768355628999,0.5,0.5,0.25,0.25,1,4,461.130545986278,198.005154951781,0.87623460433278,0.873685986824605,406.505962365896,0.992950583876992,0,9.9,0,0,0,0,0,0,0,0,-0.50880894899219,0,0,3001,115,823.864681469603,757.613860713055
2147,410.432547720924,282.606374622694,204.088052885729,84.7119968891538,889.2405306582,0.778789177036814,1.86831556282158,0.651363325234587,1.18705455582473,345.31493565773,1.52698264547848,290.900644762543,0.574693300333243,0.348636674765413,1.52423093543918,184.826879639233,1.22595669264703,121.259105390075,0.425306699666757,530.141815296963,0.554811322918302,4.36150837173359,3.2539412936314,1.08607573593664,751.190089520969,3.32176257586173,691.655346551994,0.898379707913533,0.746058706368603,1.95755870702835,172.231720197843,1.14241300007229,87.9829144226776,0.101620292086467,923.421809718811,1.72794861073489,0.5,0.5,0.25,0.25,1,4,472.409371611124,205.715293660108,0.871911573287178,0.869495977865785,408.975469341799,0.992667104210475,0,9.9,0,0,0,0,0,0,0,0,-0.487338715445094,0,0,3001,115,823.864681469603,757.613860713055
2152,422.492306219928,287.101352542429,213.500098453259,85.1790156414335,886.884817760008,0.77194260414427,1.91001805847259,0.656359520832362,1.18343193422527,356.557581220897,1.5766976241588,301.291160825667,0.583817635047981,0.343640479167638,1.53305689810599,186.677596915513,1.23823250034059,121.768211699216,0.416182364952019,543.235178136409,0.540289017856207,4.66052294069375,3.29335150799517,1.08085830003753,789.65484318122,3.49185371654735,730.581282628634,0.914353788899319,0.706648492004832,2.0005187303755,169.434815197728,1.12386112920653,84.6954405500243,0.085646211100681,959.089658378948,1.75664923029569,0.5,0.5,0.25,0.25,1,4,484.076867237354,213.66119864537,0.867609247791585,0.865318708212469,411.331182239992,0.99239190882477,0,9.9,0,0,0,0,0,0,0,0,-0.46404394956431,0,0,3001,115,823.864681469603,757.613860713055
2157,435.113265518373,291.563826971317,223.196362060185,85.5788829552653,884.651459250972,0.764729745265266,1.95537492850538,0.66163345626481,1.17964957865517,368.395093058738,1.62904310150574,312.291971891108,0.593722971257256,0.33836654373519,1.54257054333094,188.401256295296,1.2496655330067,122.13461297431,0.406277028742744,556.796349354033,0.526096322716794,4.98123274686178,3.33124154011584,1.07592388102718,829.331917914272,3.66730574101691,770.809099545696,0.928439963150379,0.668758459884162,2.04510815713564,166.49130045906,1.10433679594494,81.4095332210916,0.0715600368496205,995.823218373331,1.78370777308066,0.5,0.5,0.25,0.25,1,4,496.161226909379,221.844517473119,0.863327575087134,0.861154511855528,413.564540749028,0.992126708903277,0,9.9,0,0,0,0,0,0,0,0,-0.439081184986886,0,0,3001,115,823.864681469603,757.613860713055
2162,448.342527004326,295.981097783883,233.175234815445,85.9182879349906,882.548396848194,0.757126082639642,2.00483890193284,0.667203456612347,1.17570045144454,380.880420755881,1.68425322058251,323.960427409812,0.604466832420208,0.332796543387653,1.55284632031904,189.980561724276,1.26014106591712,122.343440711662,0.395533167579792,570.860982480156,0.51225963814393,5.32444878571929,3.36753381432512,1.07127065954249,870.201996304413,3.84803322765811,812.30825147032,0.940697379037015,0.632466185674879,2.09126501440563,163.435133161273,1.08406523825873,78.1513256500036,0.0593026209629851,1033.63712946569,1.80905444324589,0.5,0.5,0.25,0.25,1,4,508.694221488067,230.268511516718,0.859066503053919,0.857003735861943,415.667603151806,0.991873164762638,0,9.9,0,0,0,0,0,0,0,0,-0.412559657036779,0,0,3001,115,823.864681469603,757.613860713055
